"Protein.Group","S_19_1","S_P1R2_3","S_19_3","C_P1R2_2","C_90_1","C_64Y_3","S_90_2","C_64_3","C_64_1","S_64Y_1","S_64Y_2","S_60_2","C_19_1","C_60_1","S_90_1","C_P1R2_3","S_64Y_2_2","C_90_2","S_60_3","S_64_1","C_90_3","S_90_2_2","S_64_2","C_P1R2_1","S_64_3","S_19_2","C_60_3","C_60_2","S_P1R2_2","C_64Y_2","C_64Y_1","C_19_2","C_64_2","S_60_1","C_19_3","S_P1R2_1"
"SymbC1.scaffold8202.3",18.3807682014071,NA,18.816853487152,19.9200035914537,18.4561677637897,18.4893571441985,18.684619474269,19.2783674979894,18.4442366684425,18.6083737281521,NA,NA,19.7525868594515,18.4753076859711,18.6935585270935,NA,NA,20.1105546761063,17.0191354505948,19.1801185852551,19.3372533027337,18.6427945149283,17.9669077826033,19.4269585338559,19.430819018591,19.6843132008063,17.4056297097729,NA,19.6664849474764,20.1368259406294,18.8391866768482,19.3967858445856,19.400805447245,NA,NA,NA
"SymbC1.scaffold8202.5",NA,NA,17.2467824874799,20.0851112785829,17.1572974324249,NA,NA,NA,NA,17.265772979106,17.2433387504713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8493848648331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold8215.4",NA,20.5164267113297,20.9337627719114,20.0159570638023,21.0978255885745,19.805341812547,20.0869426719509,19.5182988508881,NA,20.4746662337615,20.3974102475496,NA,NA,NA,NA,18.8948095312409,20.0541168896767,NA,NA,NA,NA,19.7524039235439,NA,20.3290325812286,NA,21.1369185390748,NA,NA,NA,NA,NA,19.707608951046,NA,NA,20.5364416946902,NA
"SymbC1.scaffold822.3",22.2030321948497,20.3113299405805,22.5591821773661,22.5208803645428,22.3262189349908,21.6992047246858,21.8683152304391,22.4465804170497,21.5333317524623,21.7110207762953,21.4440358006963,20.6101651593367,22.4744147225068,20.4464624176198,21.8097551779275,20.8504556526007,20.7659219993142,23.3682360097025,21.4630600759807,22.016235645801,22.7057450091514,21.954594722528,22.5809691600345,22.737705033226,22.3625249810069,22.6569724032695,20.2270106670319,20.3091642066648,22.4082346199627,22.312380842988,22.0884020059009,22.5747481496114,22.7723254486121,20.4084394977171,22.6915353448368,21.7949671962462
"SymbC1.scaffold822.8",21.6989157293012,20.1580032670167,21.8375425701116,21.7888165887009,21.9166667376634,21.6812081659759,19.5354014014862,21.8169516028574,21.1521016017443,20.4713801375644,19.1895597661125,19.2242870152379,17.4270195530557,20.9989473402084,20.7402749725692,19.8378116342829,20.1685767920672,21.9172621657486,20.128236039171,NA,21.312720265667,21.3217478458096,21.5990683552897,19.4707011945039,18.6240060340809,18.8001533113253,20.7056551655113,20.3576311983578,NA,NA,NA,21.6166255674716,21.654682677321,19.6305590940273,18.3195381717336,NA
"SymbC1.scaffold8222.1",21.7305452852682,22.5255682409904,22.8571360638599,22.8399018116915,23.1388367424362,22.2111212835653,22.161596923614,22.3472040769934,21.044660928374,22.4651060036126,23.0529386306762,22.7147895747272,20.5780810260963,21.8020183190941,22.3083863902374,22.2843786384411,22.2744539419339,22.6973234159711,22.8926042362172,21.875789371658,21.7903154819203,22.6937306836847,21.9819599490579,23.4901544674582,21.5766775130674,22.7610141788835,23.3221750408379,22.2483914661304,21.8815468878418,21.8690049633094,20.5869955077233,22.4775228572619,21.7154776581725,22.9800693062006,22.6589576876324,21.544296851217
"SymbC1.scaffold8223.2",NA,NA,NA,NA,20.4666434635124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.9319191016312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold8225.1",NA,NA,20.0122988771865,NA,19.3070312218367,18.4440585561565,NA,18.7442952460685,NA,19.4980667826005,NA,19.4389479072419,NA,NA,NA,19.0833446007698,19.0454960550961,NA,19.0022805782673,NA,NA,18.8884386463548,NA,19.8571456530273,NA,19.8778543895181,20.8912807745029,18.9238406711314,NA,NA,NA,19.0713333838687,NA,20.359139881024,NA,NA
"SymbC1.scaffold823.3",NA,NA,17.1477410763094,NA,NA,16.937447190107,NA,16.941428083264,NA,17.6406113446319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1158214062499,NA,NA,NA,17.9800861332959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold824.2",19.3801250557258,NA,18.9137511785424,19.8668391513785,19.2766110407508,19.1630701001333,NA,19.1408397539581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2167249912015,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6305267670356,NA,NA,19.7555504130242,18.2381338423572,NA,NA,NA
"SymbC1.scaffold8253.2",19.7548512197376,20.4968713273669,20.8320269704065,19.6752375573672,20.6569933450843,19.531023841024,NA,19.3863101092062,NA,19.5108275372411,20.5258359570314,NA,NA,NA,20.1954931138405,20.1786282305533,20.4131407031282,19.0596360778204,19.7046871989439,NA,18.7490255492083,19.618379116568,19.3135966343682,NA,NA,NA,NA,NA,18.8282229867929,NA,NA,19.5282491310763,18.134864649032,NA,NA,NA
"SymbC1.scaffold826.3",NA,NA,18.4142703817312,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1476362839331,NA,NA,NA,NA,18.2502602457249,NA,NA,18.684457891551,NA,NA,18.7456229362334,NA,19.1769168214612,NA,NA,18.0292488024054,NA,NA,18.9650178254699,NA,NA,NA,NA
"SymbC1.scaffold8281.2",24.2584267203742,24.6032327596292,25.2650694450967,24.9339317509652,24.4514355091359,24.0085135970307,24.608775048736,24.4263764831043,22.8977075517783,24.9335211974231,24.991334651934,NA,23.1708625754452,NA,24.6396804123487,23.5570417699999,24.1405051236213,24.509317141701,24.8455196256752,24.1699699455417,24.3082618062348,24.7875164198989,23.9777355018497,25.6472864781616,23.7673945410215,25.415557781958,NA,NA,23.5508185191687,24.5624598667014,22.3620152331092,24.6796784246555,24.027666439773,NA,24.6413383693461,22.755629664794
"SymbC1.scaffold8295.2",NA,NA,NA,16.6305105477222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold8323.2",22.9719690324675,22.2139708608063,23.7638973925361,23.4937737425257,22.7176859396807,22.4747461833713,21.3764827335062,22.4154061399847,20.9622146966888,22.2160517577308,21.1585366537752,NA,21.1463976048415,NA,21.759529621293,21.1166832905099,21.4003326354435,22.3294424322937,21.769039579196,21.3063110878154,22.372390706386,22.0100011301735,21.716940839392,23.0460453748604,21.6598608102094,22.5775425806201,22.5977639913896,20.8776867621402,21.4416037023508,21.9723819388177,20.4658676538767,22.1664961055988,21.751400323913,21.2575587630892,21.8774971166228,21.2338390665159
"SymbC1.scaffold8353.2",23.5277980493619,23.0326575255891,23.9537557900216,24.090801024044,23.2465527353454,23.945622436108,24.1505882037219,24.0616319144352,23.5013322067113,23.9332096930099,24.5556323722891,23.8285989658167,24.2980592105701,23.683414551886,24.1272358561247,22.5763455970916,23.146964345137,24.7393965147508,23.2352594658476,24.2379601674357,24.4237147915056,24.2075641501414,24.6483765644833,24.7354159552483,25.0352525136347,24.6421018360845,23.5869299013728,23.2211883844561,25.043487934449,24.9099759191062,24.3725384356103,24.4692306691839,24.5691936527675,23.6607866479135,24.4367899382861,24.3987491709129
"SymbC1.scaffold8357.1",22.1446795563689,21.7630203351081,22.6223688054012,22.7900238843992,21.874682266848,21.8013225420564,22.1075622295197,22.2889168932505,21.379948893715,22.1506693880386,21.5246544546573,20.4751619489145,22.459287145977,20.8332181559486,22.62409831921,20.7242141639779,21.1751247830145,23.0365229394184,22.1270958633372,22.9274399861231,22.6835185343102,22.2638217854802,NA,22.8826667419637,22.3940706456086,23.0256938143107,NA,NA,22.9418065797258,22.7629693588107,21.4663693884477,22.2903299602208,22.8223432602977,NA,21.5725960366967,21.4833042044059
"SymbC1.scaffold8361.1",21.9820819336601,20.3917411494404,21.8590408728241,21.6405022372532,21.3710363927326,21.1929072631662,21.4315827875771,22.1805233713912,21.5550442776667,20.9859268634037,20.3006920318686,NA,21.88953469186,NA,20.8036240734755,19.7536508374285,19.5414112155718,22.5977803557779,20.2034839255956,21.8549845809061,22.2591849465596,21.3938578267413,21.7505855539767,22.1342859265839,21.6908553478616,21.8940755785791,NA,NA,21.792559168333,21.7375202003927,21.0160308813652,22.113476704722,22.1088661084606,NA,21.9346545274265,21.4308396870022
"SymbC1.scaffold8421.1",NA,NA,20.7386170922507,19.5966358785943,20.1695433787985,NA,18.1323338862278,NA,NA,20.3764273555836,NA,NA,NA,NA,NA,NA,NA,17.5593753399269,NA,NA,NA,19.2152177739064,NA,17.9439450494598,NA,NA,NA,NA,17.2007114103087,NA,NA,19.2883798942218,NA,NA,NA,NA
"SymbC1.scaffold8429.2",NA,NA,NA,19.2079909394679,NA,18.6521902631984,19.3458640620651,NA,18.6703371625935,18.3828080401403,18.7404872463607,NA,18.2810006577791,NA,19.0237951236806,18.4285043254039,18.1848823025743,19.6676111927025,18.3209546198979,NA,19.6494458728324,19.4122615240451,19.2611013736021,19.875429337037,NA,18.7717286291368,NA,NA,NA,18.0669415618531,NA,18.604069947807,19.634412254905,NA,19.0768221196374,NA
"SymbC1.scaffold844.13",NA,NA,18.9158685314255,19.6076984049128,18.9142381228067,NA,NA,19.4699812055752,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6536391099982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold844.6",NA,NA,NA,19.2546549717543,19.2366908747522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold8498.3",NA,NA,NA,18.2175986308088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold8502.1",NA,NA,NA,NA,18.4381733040875,18.3297840227671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6435386060555,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6234449429033,19.0515227846769,NA,NA,NA
"SymbC1.scaffold856.4",22.7218292145966,23.8053146502955,23.7250023410025,24.2067180908279,24.1581006814552,23.339699431648,24.2286631180677,24.0713965652251,22.5081332739809,24.6136853904717,23.9474092696453,NA,21.9243444310409,NA,24.3714635993566,22.3242790386062,23.2360506985349,23.8635489270664,23.5451298066165,23.6697471042585,23.5114116109722,23.9564357162002,23.1113536419331,24.2992552598831,23.2529698400745,24.0936519291319,NA,NA,23.3969692362964,23.4982741473987,22.0988152074116,23.114037613165,23.8297239930158,NA,22.4649857718566,23.1041957711474
"SymbC1.scaffold856.7",20.5114659033354,22.9574623670009,23.5000277021459,21.1050910104477,23.5905382818598,20.5768876024767,20.8968906558812,21.1446000568284,NA,23.4925842576894,22.9067827240572,NA,NA,NA,22.0021902554542,23.315718697976,23.7347349410174,NA,22.7003781205782,NA,NA,21.2310793478602,NA,22.5426240650843,NA,22.850626950693,NA,21.0530077618885,NA,19.2914895739931,NA,22.0526544450461,20.3649788819123,NA,22.0832442781213,NA
"SymbC1.scaffold8623.1",20.9320016734937,19.9901713240167,21.661977675566,20.7244848133741,21.2367682314303,20.6984903940033,20.8724171257887,20.7701986933537,19.9113588867862,21.1929394607063,20.619775789322,NA,NA,NA,21.2192092970878,18.7064359433014,19.2192686870678,21.5427139133404,20.3890220779524,NA,20.6480179400546,21.1750576068001,21.0634266820312,21.1331994510119,21.2060644724331,21.4023753369548,NA,NA,20.3517457458838,NA,NA,21.1502703944474,20.1057259944063,NA,20.7857797067194,20.7872017334337
"SymbC1.scaffold8626.4",NA,NA,NA,18.0751454970821,NA,NA,NA,18.4076475573106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold8663.1",19.6856274059934,NA,20.535810846972,20.7542866862634,19.7641405480772,19.6046242595894,19.7243954005937,20.4053839190214,NA,19.9570873361056,NA,NA,20.177539981412,NA,19.9385261140874,NA,NA,21.2998453686778,19.0867315070849,NA,19.8695625929837,19.9883169924715,19.9961701989975,20.3950713633127,20.2768056773811,20.8993678029908,NA,NA,20.5971368909352,20.3782593952636,19.3292892651107,20.5324344057705,20.2008493771237,NA,19.1773217463496,20.0449335228723
"SymbC1.scaffold8681.2",22.809058313272,22.3089111360629,22.926217620883,22.8542408303081,22.8100741061895,22.3080845645212,22.8757976192506,22.5430943781645,22.5381920113135,21.641508382035,22.7755529157036,22.8008430380962,22.8406220662613,22.8327604360132,22.4806161754491,20.5948879099922,21.3199133910848,24.0018328582269,22.401017634514,23.3314093011055,23.0938350101731,22.5897056585166,23.1343196160351,23.0287771755063,22.9311837692775,23.8149751158012,21.84890006777,22.3751789336131,22.9611344456011,23.0985391141995,22.3598938991614,23.423185813827,23.3399747422412,21.407259075422,22.4993093078606,22.0179138226668
"SymbC1.scaffold869.8",21.2846973235198,20.1195365888194,19.2018101400943,21.8163565579932,20.9268348131867,19.0366222045914,21.0975152289706,21.3883381908407,20.8683669506478,20.9133368498798,20.4206122810549,20.4638890200495,20.8620334246507,20.8154709573457,20.6920710001876,19.8100939203839,20.0908061917763,21.6473949638898,20.0676554253526,21.4416886709403,21.5737610075315,21.2229279741716,21.0902290677826,21.191098081793,21.4113489626705,21.1888646800982,20.4996593051983,20.3342363166898,21.3421072303869,20.9958821957778,20.6842835545355,21.1199194830087,21.5556647836688,19.9939465130374,21.27672603712,20.3062177597248
"SymbC1.scaffold87.36",NA,NA,21.4667076806575,20.2025009613925,22.3275139952475,20.3309376611603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8023912287383,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold8717.4",NA,21.1996811802718,22.4984090463676,20.9811387878885,23.0119187319152,20.199874348301,19.1915675698179,19.0328517064851,NA,21.4917217414668,21.2661796046478,NA,NA,NA,19.617765958636,19.8044453850675,20.7548546849525,NA,19.5966274624663,NA,NA,21.0611274031937,NA,19.3429512894779,NA,20.8979601815389,NA,NA,NA,NA,NA,NA,NA,NA,19.6850168265696,NA
"SymbC1.scaffold872.2",23.6124151052666,23.9677969647772,24.9070946672537,24.7237011440572,24.9025472579504,23.8799573886051,23.9210967248056,24.5874681745477,23.1227682898336,24.4049743045798,23.8841938139249,23.5619488773015,22.8312187993432,23.0449706984365,24.0935673107652,23.8294771274912,24.2486437972203,24.5991312548185,24.2212370707719,23.9571344639071,24.0106653680221,24.2981922316198,23.5479219137608,24.7479655266109,24.1070984397942,24.6031703783219,23.9613667594617,22.9240008456126,23.7473592592773,23.8956730872691,22.2382730880024,24.2545461315904,23.9326545999852,23.3369656264404,24.6523243147109,23.2894684678117
"SymbC1.scaffold8786.2",NA,NA,NA,17.5802288895717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6220739448111,NA,19.1908791761553,NA,20.9659042987949,NA,NA,NA,19.0356079362293,20.9001036767514,18.979463051121,NA,NA,NA,NA,NA
"SymbC1.scaffold879.12",NA,NA,19.6023169214024,NA,19.6323236483264,NA,NA,18.8530119460104,NA,18.6184788197401,18.5340267560348,NA,NA,NA,NA,NA,NA,19.0892771892297,NA,NA,NA,18.9010462229417,NA,19.4617113695695,NA,19.4883893539173,NA,NA,NA,NA,NA,NA,NA,NA,19.0212102706693,NA
"SymbC1.scaffold879.5",23.7536861300499,23.304548100462,23.7813544101954,23.7602062434615,23.2010220415108,23.4958577100046,23.4493001829188,23.8749777841835,23.0821964798622,23.755414106096,23.0672278719121,20.5510204347332,23.5163650303367,NA,23.7159808366494,21.5721185870172,22.8754666475831,24.131939833633,22.7143471967778,23.5374590802505,23.9526112467417,23.878091804908,23.1410156962584,23.4889432442221,23.4363337324067,24.2717397053168,22.1609356105429,NA,23.423230576056,23.5943985318768,22.5594202713164,24.0328153941225,23.7227368769312,22.3576757597035,23.6979141794108,23.0993177894766
"SymbC1.scaffold879.8",23.4176527034738,23.4194858877374,24.2397552573877,23.1905322941187,23.8930303030129,22.7909543637387,23.0853750401067,23.3947488126578,22.1799537241598,23.0871672436091,23.302621075609,20.0585818852121,21.7595380530924,NA,23.1758935070542,22.6040746999559,22.6512607521735,23.5721357076148,23.5121136345833,22.7634615139228,22.9218497425593,23.3235647162371,23.1336194972478,24.0008324997544,23.041212457579,24.0099078733373,NA,NA,23.1078160134428,22.9069275599394,21.4957125705786,23.8260710875111,22.9591014732002,NA,23.4932511497918,22.6825541337454
"SymbC1.scaffold879.9",23.8265977507665,23.6045215582975,24.154569370525,24.1767596580866,23.3762017149434,23.8200820400869,23.8458129473785,23.7569637616722,23.3652227074107,23.7895487684819,23.8105245666501,24.4965683165053,23.2824948836526,24.0347868748842,23.5928596165391,22.3997177092452,22.6879474744817,24.6357760108431,23.6377698779746,24.1553747571632,23.8820697376923,23.9769709986667,23.9716440595777,24.2986861625029,24.1617007068646,24.2005985729756,23.682501519326,23.6247415845294,24.2194958828818,23.5435340955178,23.1352688650287,24.1160270866765,24.1969317984275,23.4322472488378,23.4838638624278,23.1841171434736
"SymbC1.scaffold880.1",NA,NA,NA,20.2087520265658,18.960200484462,NA,18.5900490253476,18.9325052955843,NA,17.9127254567147,NA,NA,19.5315086588552,NA,NA,17.7713371281198,NA,19.1060063087621,NA,NA,19.7597293299514,18.5355983674559,NA,20.3841239432505,NA,18.6208446912902,NA,NA,19.6233564118721,NA,NA,NA,19.3747431431957,NA,19.764193811999,NA
"SymbC1.scaffold882.5",21.5672656230707,20.594552754577,21.3791431376047,21.2879367969768,20.9863738169038,20.9085842035262,21.4932264691567,21.4007509951424,20.445546363345,21.382501997469,19.8759325731583,NA,20.1431343648062,NA,21.2316511362192,19.8355457321885,20.3391913415979,21.6179996213646,19.8299140245651,20.3579559814415,21.5607451764651,21.7068042570849,21.2016589554634,21.5512968488797,21.2617897752766,21.595700136676,17.6248736382094,NA,20.6788852827079,20.9956994477544,19.8667154163931,21.6429106082789,21.2938229845624,18.4807279634564,20.5303632317189,20.826124635539
"SymbC1.scaffold885.11",20.1254852056351,NA,20.0197322203938,19.7033494800029,19.9260374171699,19.8968961975946,18.9903258595409,20.2875431629127,19.5809550182982,18.7153177143345,19.3809376598216,19.6335228768294,19.6140562462479,17.9716260813366,NA,18.247812226151,17.7328716946746,20.7949063332681,17.7181817625589,18.6476339770362,19.689867801748,18.8476951983305,20.2189127538188,19.9893890424095,19.841323051733,19.6140974840155,19.4767811783902,19.6033820788807,18.9221665227097,19.6241968468767,19.4903562391701,20.0340941816347,19.9366541123008,19.335197193,19.6242661358037,19.8286568745364
"SymbC1.scaffold885.12",19.4911993835992,NA,19.1951595076371,19.0402821949277,18.5850145531978,18.839526941099,19.2261585894031,19.1585152358018,18.69070575665,18.6049023533668,NA,NA,18.5942810883206,NA,NA,NA,NA,19.1996477850368,NA,NA,18.8806211226842,19.2072772696174,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4132857387965,NA,NA,NA,NA
"SymbC1.scaffold8877.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6646783903738,NA,NA,NA,15.6688965590325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold8877.4",21.6519445609485,21.8884582491256,22.4570455292197,22.9240091847137,22.1054947020467,21.5715480541656,NA,NA,21.7982317926271,NA,21.9963613358596,21.6228899992056,21.7064368918696,21.3531835819825,21.5420685582054,20.583118586089,21.1641232687829,22.6529179311115,21.3646539397515,22.0669642191918,22.3453360733994,22.4404771107001,22.4115642597279,21.9821093591847,22.1466138872761,22.455524013832,21.0369725962852,21.1309626336515,22.7820563814672,22.5445062848363,21.5069276174,22.0564915279442,22.3922285787196,20.6395147105283,21.8675328892669,22.1140530275184
"SymbC1.scaffold888.1",18.3686548553894,NA,18.6573867111285,19.7883331085695,19.3239081132573,19.4096392819891,19.7609381655458,19.776602606393,18.5623403763899,19.4991135302286,NA,NA,NA,NA,19.5077905277286,17.2449620212931,NA,19.9412609652215,NA,18.8634129042459,19.6367044874217,19.6554114917093,18.6264798437898,19.5294792874813,18.8651955908759,19.9288767859932,NA,NA,19.6446286665841,19.9891188302399,18.4851673311518,18.7882695750421,20.0584178928333,18.072453051576,NA,NA
"SymbC1.scaffold8895.3",20.4618406154065,18.3052802494932,21.9082850447468,22.0290851494948,21.7111570353979,20.8205973583589,20.9262245896353,19.868964001088,NA,22.052892872944,19.2431052523466,NA,NA,NA,20.2856760950804,18.9354465466714,19.0073931327252,20.6218561405644,18.90868726837,NA,19.8115300188831,19.9788217236705,19.6276637905353,21.5444145434456,19.9988222121329,21.5831917129412,NA,NA,20.305389364822,19.6618253858562,NA,20.8739897069875,19.6813128437814,NA,19.7415551416931,19.9018389551907
"SymbC1.scaffold8901.2",23.1950310614489,22.6513974084658,23.7724719468683,23.5268218131417,22.6992424338898,22.7562747222635,22.7038355772434,22.7564560481833,22.4869373705008,23.5779984229673,22.9038953572619,NA,22.2628975871476,NA,22.6732019818975,21.6542778641293,22.5679605999796,23.2217341672915,22.1753340602834,22.7393746752224,22.1709290306702,22.905637192077,22.2159349312846,23.3675855187404,22.1673316195132,23.7441792280751,NA,NA,22.4604372727509,22.8155482553478,22.091618748847,22.830979633839,22.6096656086705,21.095035259252,21.875586915966,21.9764325809904
"SymbC1.scaffold8905.3",19.9705372347433,20.599211521534,21.1319729501201,20.88213860311,20.72791754708,18.5802747865746,20.5203286509581,20.3129458108698,18.7443901069458,20.9693221364633,20.8051489101154,NA,18.8325608319912,NA,20.8350179875072,18.8372347592141,20.3307670125538,20.2098354325945,20.438327648771,19.5682417911977,18.9894104389024,20.6269242717921,19.4631223319273,20.8144659018418,19.8686923026631,21.201327669651,NA,NA,19.9671100495505,19.550639941218,NA,20.3689731713814,19.4695027107712,NA,20.6380394457662,19.7591401810078
"SymbC1.scaffold894.5",23.7726844687522,23.0822292959997,24.2622085667967,24.2508069947609,23.691312762066,23.735656625312,23.8421771003962,24.3893294981984,23.4280067587393,23.5686016684718,23.135700676245,23.496524310038,23.7820795846041,23.5914748656484,23.4059986418963,22.6220319286963,22.2258534711813,24.7867954691654,22.4228864226975,23.9243329221177,24.2216557052787,23.9383172864662,23.6122698682147,23.7482999452104,23.9967611153961,23.7761299785602,23.2588085424581,23.1126327855549,24.1808485447191,23.7869809734964,22.864179342097,23.9943365163646,24.0037608259894,22.5796928563244,23.5770771409817,22.7450852550284
"SymbC1.scaffold8952.2",20.9246163592761,19.1723211365842,21.0213388947035,21.5187634754536,20.4225148552804,20.577677527728,20.465852586691,21.1924291805663,20.463220887953,20.431908427132,NA,NA,20.5669075021104,NA,20.2471678380826,19.5674636252156,19.2238469068197,21.7386575987948,20.9275135012759,21.427277672817,20.8734289046218,20.7185916131238,20.5052805819729,21.4501847789435,20.5239689142909,20.9361248818016,NA,NA,20.620529831245,21.230754310496,20.0535381549769,21.3072451487631,21.3319417271675,NA,20.205031196189,NA
"SymbC1.scaffold898.6",NA,19.4578393692037,20.7563900771004,20.1489015116039,20.3251032504482,20.2966381555033,20.057159998245,20.4453425202379,20.1930058094458,19.7857885850242,NA,NA,20.6270259474758,NA,20.4189130346784,NA,NA,21.0473050046563,NA,19.4035921342215,20.6417603873313,NA,20.7020528070323,20.3404991274317,20.8246844523764,20.9145859568437,NA,NA,19.9619562977252,20.741746246338,NA,21.2558754373816,20.838467051644,NA,20.7958395147105,NA
"SymbC1.scaffold9.199",NA,NA,NA,NA,17.72320377688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold900.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.5259018928491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0761811345864,19.7307658352477,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold901.2",NA,20.0268514801848,20.5358794126887,20.1284550613085,20.6250363465185,18.86671381305,NA,19.4544595789205,NA,20.7103142708653,NA,NA,NA,NA,NA,20.0637151713899,NA,NA,19.1499489500387,NA,NA,NA,NA,19.8100942146521,NA,20.2882521620922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold9010.1",NA,NA,NA,19.4535045075329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.0381497249057,NA,20.1843696181942,NA,NA,NA,NA,NA,18.6546160357263,NA,NA,NA,NA
"SymbC1.scaffold9016.4",19.6610543423578,NA,19.9261152577985,20.0602532796392,19.6871868518596,19.0277393232339,19.1299751842359,19.2023159177063,18.1558614165824,18.6901094751644,NA,NA,NA,NA,NA,NA,NA,19.2814690961875,NA,NA,NA,18.9192404240906,17.3268262292227,18.8523057587167,NA,NA,NA,NA,NA,NA,18.5056591753947,19.1415607004349,19.1469370075143,NA,NA,NA
"SymbC1.scaffold9018.2",NA,NA,20.1934251952682,19.7962926584296,20.3374039933531,NA,NA,NA,NA,NA,19.3845807546075,23.3441959280261,NA,NA,NA,19.7445250984145,19.7034377774881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SymbC1.scaffold9021.1",22.1529362102552,23.1373464168617,23.5746124662811,22.9622352642112,23.1972775953639,22.5252507640605,22.5751232620416,22.6846410885979,20.8682894167451,23.3359230851987,23.9107092391394,21.2787053767228,20.3667510856484,21.2951653819528,22.6861645107637,22.1527067951904,22.8091503842589,23.0362848093019,22.8366754687456,22.1325030243374,22.0338151632016,22.9934776269591,21.7691329279101,23.618907800848,21.7970629237029,23.6314797203591,21.6887016144046,21.4557423492313,21.9594075260014,22.521486382873,18.1622301158791,22.7999088408088,22.2416820875773,21.2229947262491,23.1259505303723,21.7296643037308
"SymbC1.scaffold903.1",20.4685072113559,21.1033137444134,21.4479488838189,20.5498183857909,20.7825010766286,20.5231506944038,20.5104461929492,21.3355518709061,NA,21.4744780995537,21.7611780658447,NA,NA,NA,20.4552399151536,19.3865199658914,20.5557546424588,21.382766226932,19.8745853735039,NA,NA,20.839760081507,21.0706084007754,NA,21.6896589300433,21.3869182806992,NA,NA,NA,NA,NA,20.953747887481,NA,NA,20.8388766204746,21.6374163462065
"SymbC1.scaffold904.2",18.6610782703651,18.3789352469277,19.16795954492,18.4766186574159,19.4050895122793,17.814813610406,NA,18.2653011326806,NA,19.0175156150316,19.3082083304254,NA,NA,NA,NA,NA,NA,18.1345024655192,NA,NA,17.8973197062442,17.8238991659373,NA,18.8099532533296,NA,18.956177875585,NA,NA,NA,NA,NA,18.2662855687718,NA,NA,18.1398442152247,NA
"SymbC1.scaffold904.7",NA,17.0770725646547,18.1764154515707,19.1669252592678,17.6056251012051,17.9741201090429,NA,NA,NA,17.5181322939731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
